City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
259,Ancud,CL,2021-11-12 19:34:18,-41.8697,-73.8203,55.42,86,100,3.09,overcast clouds
260,Chincha Alta,PE,2021-11-12 19:34:18,-13.4099,-76.1323,66.79,69,72,9.17,broken clouds
261,Broken Hill,AU,2021-11-12 19:34:19,-31.95,141.4333,47.91,87,64,12.66,broken clouds
262,Kavaratti,IN,2021-11-12 19:34:19,10.5669,72.642,82.35,71,89,3.33,overcast clouds
263,Ust-Koksa,RU,2021-11-12 19:34:20,50.2696,85.6108,21.33,79,97,1.63,overcast clouds
264,Machali,CL,2021-11-12 19:34:21,-34.1833,-70.6667,79.41,27,64,9.53,broken clouds
265,Vodnyy,RU,2021-11-12 19:34:22,63.5046,53.4095,30.13,94,93,7.47,overcast clouds
266,Nemuro,JP,2021-11-12 19:34:22,43.3236,145.575,45.23,73,4,16.96,clear sky
267,Soria,ES,2021-11-12 19:35:23,41.6667,-2.6667,45.86,87,7,3.27,clear sky
268,Disna,BY,2021-11-12 19:35:23,55.568,28.1971,37.02,94,11,8.19,few clouds
269,Kavieng,PG,2021-11-12 19:35:24,-2.5744,150.7967,81.46,76,94,7.09,overcast clouds
270,Buritis,BR,2021-11-12 19:35:24,-15.6178,-46.4233,82.38,63,100,1.79,light rain
271,Bikapur,IN,2021-11-12 19:35:25,26.6,82.1333,67.15,52,99,3.78,overcast clouds
272,Ponta Delgada,PT,2021-11-12 19:35:25,37.7333,-25.6667,71.51,79,91,15.86,overcast clouds
273,Gejiu,CN,2021-11-12 19:35:26,23.306,103.1635,43.47,92,100,2.77,overcast clouds
274,Tocopilla,CL,2021-11-12 19:35:26,-22.092,-70.1979,67.84,65,97,11.39,overcast clouds
275,Clyde River,CA,2021-11-12 19:35:27,70.4692,-68.5914,12.43,100,75,27.63,broken clouds
276,Sao Borja,BR,2021-11-12 19:35:27,-28.6606,-56.0044,91.94,43,24,13.78,few clouds
277,Kalanchak,UA,2021-11-12 19:35:27,46.2562,33.2907,45.14,90,0,6.49,clear sky
278,Fortuna,US,2021-11-12 19:35:28,40.5982,-124.1573,65.32,89,60,5.28,broken clouds
279,Ifanadiana,MG,2021-11-12 19:35:28,-21.3,47.6333,69.69,95,94,1.07,overcast clouds
280,Garissa,KE,2021-11-12 19:35:29,-0.4536,39.6401,81.19,67,62,16.02,broken clouds
281,Kruisfontein,ZA,2021-11-12 19:35:29,-34.0033,24.7314,60.89,92,3,2.57,clear sky
282,Hualmay,PE,2021-11-12 19:35:30,-11.0964,-77.6139,69.13,70,100,12.08,overcast clouds
283,Shu,KZ,2021-11-12 19:35:30,43.5983,73.7614,41.9,63,93,5.17,overcast clouds
284,Hobyo,SO,2021-11-12 19:35:30,5.3505,48.5268,80.2,76,91,13.87,overcast clouds
285,Alofi,NU,2021-11-12 19:35:31,-19.0595,-169.9187,78.69,83,100,8.05,overcast clouds
286,Curuca,BR,2021-11-12 19:35:32,-0.7289,-47.8481,82.44,69,14,7.58,few clouds
287,Tadine,NC,2021-11-12 19:35:32,-21.55,167.8833,77.04,76,7,5.28,clear sky
288,Gushikawa,JP,2021-11-12 19:35:32,26.3544,127.8686,65.43,88,75,8.05,broken clouds
289,Rockport,US,2021-11-12 19:33:23,28.0206,-97.0544,84.45,62,1,1.99,clear sky
290,Mackay,AU,2021-11-12 19:35:33,-21.15,149.2,73.04,78,90,11.5,overcast clouds
291,Kaitangata,NZ,2021-11-12 19:35:33,-46.2817,169.8464,51.82,97,100,5.1,light rain
292,Yulara,AU,2021-11-12 19:35:34,-25.2406,130.9889,53.44,58,0,5.75,clear sky
293,Aksu,CN,2021-11-12 19:35:34,41.1231,80.2644,32.72,41,1,2.15,clear sky
294,Brainerd,US,2021-11-12 19:35:34,46.358,-94.2008,35.38,80,90,18.41,overcast clouds
295,Booue,GA,2021-11-12 19:35:35,-0.0921,11.9385,73.85,95,100,1.52,light rain
296,Leh,IN,2021-11-12 19:35:35,34.1667,77.5833,18.57,47,0,3.18,clear sky
297,San Quintin,MX,2021-11-12 19:35:35,30.4833,-115.95,79.74,25,2,8.81,clear sky
298,Tura,IN,2021-11-12 19:35:36,25.5198,90.2201,60.06,89,71,3.69,broken clouds
299,Cap Malheureux,MU,2021-11-12 19:35:36,-19.9842,57.6142,74.46,75,25,3.0,scattered clouds
300,Aquiraz,BR,2021-11-12 19:35:37,-3.9014,-38.3911,86.09,69,1,11.52,clear sky
301,Olinda,BR,2021-11-12 19:35:37,-8.0089,-34.8553,83.93,70,40,9.22,scattered clouds
302,Constitucion,CL,2021-11-12 19:31:31,-35.3333,-72.4167,58.37,70,100,13.94,overcast clouds
303,Wiarton,CA,2021-11-12 19:35:38,44.7407,-81.1332,52.39,43,75,17.27,broken clouds
304,Mrakovo,RU,2021-11-12 19:35:38,52.7161,56.6244,26.76,95,100,12.59,light snow
305,Palmer,US,2021-11-12 19:35:25,42.1584,-72.3287,63.01,84,90,5.01,moderate rain
306,Simoes,BR,2021-11-12 19:35:39,-7.5989,-40.8178,89.44,34,75,7.05,broken clouds
307,Misratah,LY,2021-11-12 19:35:39,32.3754,15.0925,68.85,50,51,6.64,broken clouds
308,Sabang,ID,2021-11-12 19:35:40,5.8933,95.3214,80.69,76,100,13.53,overcast clouds
309,Penzance,GB,2021-11-12 19:35:40,50.1186,-5.5371,54.61,85,100,24.29,overcast clouds
310,Yar-Sale,RU,2021-11-12 19:35:41,66.8333,70.8333,15.4,97,100,4.79,overcast clouds
311,Coos Bay,US,2021-11-12 19:31:10,43.3665,-124.2179,63.32,95,90,9.22,mist
312,Amaigbo,NG,2021-11-12 19:36:41,5.7892,7.8383,75.94,90,99,6.08,light rain
313,Richmond,US,2021-11-12 19:36:41,37.5538,-77.4603,72.0,34,20,8.01,few clouds
314,Vestmannaeyjar,IS,2021-11-12 19:36:41,63.4427,-20.2734,40.71,79,100,22.68,overcast clouds
315,Baykit,RU,2021-11-12 19:36:42,61.67,96.37,-9.85,99,77,2.68,broken clouds
316,Lazaro Cardenas,MX,2021-11-12 19:36:42,17.9583,-102.2,83.55,62,0,6.89,clear sky
317,Zhigansk,RU,2021-11-12 19:36:43,66.7697,123.3711,-14.57,93,88,9.95,overcast clouds
318,Samarai,PG,2021-11-12 19:36:43,-10.6167,150.6667,81.28,80,100,2.35,overcast clouds
319,Aloleng,PH,2021-11-12 19:36:44,16.1307,119.7824,79.99,74,100,7.09,overcast clouds
320,Starogard Gdanski,PL,2021-11-12 19:36:44,53.964,18.5264,43.05,93,8,6.11,clear sky
321,Oussouye,SN,2021-11-12 19:36:44,12.485,-16.5469,82.58,72,100,4.5,light rain
322,San Patricio,US,2021-11-12 19:36:45,28.017,-97.5169,84.61,44,0,7.27,clear sky
323,Benemerito De Las Americas,MX,2021-11-12 19:36:45,16.5167,-90.6439,85.68,55,42,2.86,scattered clouds
324,Rocha,UY,2021-11-12 19:36:45,-34.4833,-54.3333,65.52,56,100,14.92,overcast clouds
325,Mulege,MX,2021-11-12 19:36:46,26.8833,-111.9833,83.16,34,0,13.78,clear sky
326,Eston,CA,2021-11-12 19:36:46,51.1501,-108.7514,30.09,40,100,20.31,overcast clouds
327,Iranshahr,IR,2021-11-12 19:36:46,27.2025,60.6848,64.74,24,0,0.0,clear sky
328,Bengkulu,ID,2021-11-12 19:36:47,-3.8004,102.2655,75.65,90,93,4.38,overcast clouds
329,Vestmanna,FO,2021-11-12 19:36:47,62.1564,-7.1664,45.52,81,75,18.41,broken clouds
330,Ozark,US,2021-11-12 19:36:47,37.0209,-93.206,50.92,52,45,3.0,scattered clouds
331,Rantepao,ID,2021-11-12 19:36:48,-2.9701,119.8978,66.83,97,100,2.15,overcast clouds
332,Girne,CY,2021-11-12 19:36:48,35.3417,33.3167,63.99,49,100,6.89,overcast clouds
333,Namatanai,PG,2021-11-12 19:36:49,-3.6667,152.4333,79.86,79,100,2.84,overcast clouds
334,Natal,BR,2021-11-12 19:36:49,-5.795,-35.2094,84.85,70,75,12.66,broken clouds
335,Kapoeta,SS,2021-11-12 19:36:49,4.7717,33.5903,83.59,37,81,6.02,broken clouds
336,Yanam,IN,2021-11-12 19:36:50,16.7333,82.2167,76.59,95,100,6.82,overcast clouds
337,Hovd,MN,2021-11-12 19:36:51,48.0056,91.6419,26.04,32,99,4.05,overcast clouds
338,Bandarbeyla,SO,2021-11-12 19:36:52,9.4942,50.8122,78.31,75,91,13.18,overcast clouds
339,Jibuti,DJ,2021-11-12 19:36:52,11.5,42.5,78.22,67,14,17.2,few clouds
340,Kaihua,CN,2021-11-12 19:36:53,23.3687,104.28,47.79,91,100,4.41,overcast clouds
341,Alice Springs,AU,2021-11-12 19:36:53,-23.7,133.8833,51.35,82,0,0.0,clear sky
342,Vieste,IT,2021-11-12 19:36:53,41.8825,16.175,59.5,84,17,5.03,few clouds
343,Porto Santo,PT,2021-11-12 19:36:54,33.072,-16.3415,66.58,63,40,8.05,scattered clouds
344,Thanh Hoa,VN,2021-11-12 19:36:54,19.8,105.7667,66.87,69,100,8.28,overcast clouds
345,Sikonge,TZ,2021-11-12 19:36:55,-5.6333,32.7667,77.04,28,92,7.18,overcast clouds
346,Gangarampur,IN,2021-11-12 19:36:55,25.4,88.5167,65.3,70,17,3.0,few clouds
347,Kedougou,SN,2021-11-12 19:36:55,12.5579,-12.1743,80.96,49,100,3.11,overcast clouds
348,Verkhnetulomskiy,RU,2021-11-12 19:36:56,68.6073,31.7962,5.13,97,73,0.31,broken clouds
349,Oranjemund,NA,2021-11-12 19:36:56,-28.55,16.4333,62.35,82,96,16.62,overcast clouds
350,Sistranda,NO,2021-11-12 19:36:57,63.7256,8.834,37.9,73,89,20.38,overcast clouds
351,Shenjiamen,CN,2021-11-12 19:36:57,29.9576,122.298,56.39,40,100,1.7,overcast clouds
352,Shitanjing,CN,2021-11-12 19:36:57,39.2342,106.3439,32.99,22,0,10.42,clear sky
353,Dikson,RU,2021-11-12 19:36:58,73.5069,80.5464,9.43,93,100,19.15,light snow
354,Tabou,CI,2021-11-12 19:36:58,4.423,-7.3528,78.6,87,87,6.8,overcast clouds
355,Cruzeiro Do Sul,BR,2021-11-12 19:36:59,-29.5128,-51.9853,80.53,55,7,12.08,clear sky
356,Tyup,KG,2021-11-12 19:36:59,42.7276,78.3648,28.27,78,3,4.32,clear sky
357,Gibara,CU,2021-11-12 19:37:00,21.1097,-76.1317,90.72,65,6,6.55,clear sky
358,Ottumwa,US,2021-11-12 19:37:00,41.02,-92.4113,38.08,72,90,11.99,overcast clouds
359,Jingdezhen,CN,2021-11-12 19:38:01,29.2947,117.2079,52.52,63,100,1.66,light rain
360,Kortkeros,RU,2021-11-12 19:38:01,61.8106,51.5806,32.0,97,99,5.77,overcast clouds
361,Kaseda,JP,2021-11-12 19:38:02,31.4167,130.3167,59.56,67,94,15.08,overcast clouds
362,Meulaboh,ID,2021-11-12 19:38:02,4.1363,96.1285,75.4,86,98,2.82,light rain
363,Manokwari,ID,2021-11-12 19:38:03,-0.8667,134.0833,78.82,77,99,2.06,overcast clouds
364,Miri,MY,2021-11-12 19:38:03,4.4148,114.0089,75.34,94,40,1.14,scattered clouds
365,Paamiut,GL,2021-11-12 19:38:03,61.994,-49.6678,15.17,63,1,10.6,clear sky
366,Ostrovnoy,RU,2021-11-12 19:38:04,68.0531,39.5131,30.02,66,100,16.96,overcast clouds
367,Juneau,US,2021-11-12 19:34:55,58.3019,-134.4197,41.0,95,90,12.66,light rain
368,Puerto Ayacucho,VE,2021-11-12 19:38:05,5.6639,-67.6236,89.19,58,54,1.72,broken clouds
369,Teguldet,RU,2021-11-12 19:38:05,57.3064,88.1667,23.67,96,100,4.68,light snow
370,Chissamba,AO,2021-11-12 19:38:05,-12.1667,17.3333,63.5,91,98,4.03,overcast clouds
371,Essex,US,2021-11-12 19:38:06,40.7834,-74.2163,65.25,83,75,1.01,broken clouds
372,Esperance,AU,2021-11-12 19:38:06,-33.8667,121.9,48.04,63,83,4.05,broken clouds
373,Wonthaggi,AU,2021-11-12 19:38:06,-38.6044,145.5913,51.82,83,100,4.05,light rain
374,Longyearbyen,SJ,2021-11-12 19:38:07,78.2186,15.6401,8.44,66,75,6.91,broken clouds
375,Saldanha,ZA,2021-11-12 19:38:07,-33.0117,17.9442,63.27,87,100,14.74,overcast clouds
376,Petropavlovsk-Kamchatskiy,RU,2021-11-12 19:38:07,53.0452,158.6483,36.19,100,90,6.71,light rain
377,Herat,AF,2021-11-12 19:38:08,34.5,62.0,42.3,48,7,0.4,clear sky
378,Kondagaon,IN,2021-11-12 19:38:09,19.6,81.6667,68.56,98,100,4.41,overcast clouds
379,Muros,ES,2021-11-12 19:38:10,42.7762,-9.0603,59.23,84,34,8.14,scattered clouds
380,Homer,US,2021-11-12 19:38:11,59.6425,-151.5483,26.47,86,90,3.44,heavy snow
381,Buraydah,SA,2021-11-12 19:38:11,26.326,43.975,66.65,31,26,10.16,scattered clouds
382,Kenai,US,2021-11-12 19:38:12,60.5544,-151.2583,23.14,93,90,0.0,light snow
383,Tokmak,UA,2021-11-12 19:38:13,47.2514,35.7058,42.44,79,0,7.05,clear sky
384,Nouadhibou,MR,2021-11-12 19:38:13,20.931,-17.0347,69.78,73,94,11.5,overcast clouds
385,Diepenbeek,BE,2021-11-12 19:38:13,50.9078,5.4221,50.47,81,98,15.01,overcast clouds
386,Liuzhou,CN,2021-11-12 19:38:14,24.3126,109.3892,57.38,68,85,5.84,overcast clouds
387,Shimoda,JP,2021-11-12 19:38:14,34.6667,138.95,46.11,59,1,20.6,clear sky
388,Svetlyy,RU,2021-11-12 19:38:16,54.675,20.1347,35.65,86,89,6.11,overcast clouds
389,Markova,UA,2021-11-12 19:38:17,48.6758,24.4138,39.42,58,3,2.77,clear sky
390,Port Hedland,AU,2021-11-12 19:38:17,-20.3167,118.5667,69.85,73,100,6.91,overcast clouds
391,Amli,IN,2021-11-12 19:38:18,20.2833,73.0167,69.26,33,77,3.89,broken clouds
392,Ngama,TD,2021-11-12 19:38:18,11.7833,17.1667,85.59,17,2,6.31,clear sky
393,Nauta,PE,2021-11-12 19:38:19,-4.5061,-73.5757,76.17,96,100,3.33,heavy intensity rain
394,Jiuquan,CN,2021-11-12 19:38:19,39.7432,98.5174,28.99,28,100,1.57,overcast clouds
395,Hokitika,NZ,2021-11-12 19:38:20,-42.7167,170.9667,59.41,98,100,5.46,light rain
396,Tieling,CN,2021-11-12 19:38:20,42.2931,123.8414,26.71,86,7,5.44,clear sky
397,Majene,ID,2021-11-12 19:38:20,-3.5403,118.9707,77.25,91,100,7.18,light rain
398,Charters Towers,AU,2021-11-12 19:38:20,-20.1,146.2667,69.51,36,100,16.04,overcast clouds
399,Baghdad,IQ,2021-11-12 19:38:21,33.3406,44.4009,55.31,54,0,3.44,clear sky
400,Boende,CD,2021-11-12 19:38:21,-0.2167,20.8667,72.09,91,100,0.74,light rain
401,Buala,SB,2021-11-12 19:38:21,-8.145,159.5921,81.25,80,37,3.2,light rain
402,Bilma,NE,2021-11-12 19:38:22,18.6853,12.9164,79.83,13,49,1.95,scattered clouds
403,Butembo,CD,2021-11-12 19:38:22,0.15,29.2833,59.49,91,100,1.68,overcast clouds
404,Taman,RU,2021-11-12 19:39:22,45.2117,36.7161,43.12,71,3,9.15,clear sky
405,Sao Filipe,CV,2021-11-12 19:39:23,14.8961,-24.4956,76.44,73,29,11.18,scattered clouds
406,Bubaque,GW,2021-11-12 19:39:23,11.2833,-15.8333,82.78,71,100,8.55,overcast clouds
407,Mogadishu,SO,2021-11-12 19:39:24,2.0371,45.3438,80.56,78,100,15.68,overcast clouds
408,San Jose De Rio Tinto,HN,2021-11-12 19:39:24,14.9333,-85.7,92.77,40,22,6.73,few clouds
409,Nanortalik,GL,2021-11-12 19:39:24,60.1432,-45.2371,25.43,61,100,7.56,overcast clouds
410,Anaconda,US,2021-11-12 19:39:25,46.1285,-112.9423,43.79,87,100,6.53,overcast clouds
411,Arcata,US,2021-11-12 19:35:58,40.8665,-124.0828,65.57,79,40,5.75,scattered clouds
412,Ayorou,NE,2021-11-12 19:39:25,14.7308,0.9174,88.61,12,89,9.62,overcast clouds
413,Abatskoye,RU,2021-11-12 19:39:26,56.2875,70.4555,21.97,88,21,13.49,few clouds
414,Andapa,MG,2021-11-12 19:39:26,-14.65,49.65,69.17,98,91,1.43,light rain
415,Phayao,TH,2021-11-12 19:39:26,19.25,100.25,67.23,96,69,2.26,broken clouds
416,Marawi,PH,2021-11-12 19:39:27,7.9986,124.2928,66.65,92,98,2.44,overcast clouds
417,Bundaberg,AU,2021-11-12 19:39:27,-24.85,152.35,67.21,59,100,7.0,overcast clouds
418,Labytnangi,RU,2021-11-12 19:39:28,66.6572,66.4183,8.28,95,100,1.95,overcast clouds
419,Horodnytsya,UA,2021-11-12 19:39:28,50.807,27.3168,37.47,92,28,3.22,scattered clouds
420,Mantua,IT,2021-11-12 19:39:29,45.1667,10.7833,56.7,89,14,0.58,few clouds
421,Ocos,GT,2021-11-12 19:39:29,14.5094,-92.1933,93.7,66,0,5.01,clear sky
422,Angoche,MZ,2021-11-12 19:39:29,-16.2325,39.9086,77.9,86,39,7.4,scattered clouds
423,Dukat,RU,2021-11-12 19:39:30,62.55,155.55,13.35,98,100,6.69,overcast clouds
424,Tulsipur,NP,2021-11-12 19:39:30,28.131,82.2973,59.32,87,42,3.67,scattered clouds
425,Boralday,KZ,2021-11-12 19:39:31,43.3578,76.8594,31.86,80,20,2.24,mist
426,Zelenoborskiy,RU,2021-11-12 19:39:31,66.845,32.3622,24.67,87,35,6.42,scattered clouds
427,Stawell,AU,2021-11-12 19:39:31,-37.05,142.7667,44.78,88,100,12.82,overcast clouds
428,Andros Town,BS,2021-11-12 19:39:32,24.7,-77.7667,82.36,72,100,0.74,light rain
429,Kieta,PG,2021-11-12 19:39:32,-6.2167,155.6333,79.45,82,59,2.51,broken clouds
430,Buchmany,UA,2021-11-12 19:39:32,51.0689,28.0421,37.38,91,47,4.76,scattered clouds
431,Tzucacab,MX,2021-11-12 19:39:32,20.0667,-89.05,77.65,79,100,3.51,overcast clouds
432,Orlik,RU,2021-11-12 19:39:33,52.5178,99.825,21.09,73,100,5.23,overcast clouds
433,Uyskoye,RU,2021-11-12 19:39:33,54.3775,60.0047,26.47,82,100,7.94,overcast clouds
434,Tilichiki,RU,2021-11-12 19:39:33,60.4667,166.1,30.47,99,100,3.0,overcast clouds
435,Yen Bai,VN,2021-11-12 19:39:34,21.7,104.8667,65.48,72,100,1.86,overcast clouds
436,Halifax,CA,2021-11-12 19:35:37,44.6453,-63.5724,46.09,66,75,5.99,broken clouds
437,Noumea,NC,2021-11-12 19:38:17,-22.2763,166.4572,78.01,99,67,1.36,broken clouds
438,Chipinge,ZW,2021-11-12 19:39:34,-20.1883,32.6236,65.14,73,39,2.73,scattered clouds
439,Kabelvag,NO,2021-11-12 19:39:34,68.2114,14.4817,40.53,75,40,6.91,light rain
440,Concordia,AR,2021-11-12 19:39:35,-31.393,-58.0209,84.27,43,20,21.0,few clouds
441,Pandan,PH,2021-11-12 19:39:35,14.0453,124.1694,79.59,88,89,12.26,overcast clouds
442,Mkushi,ZM,2021-11-12 19:39:36,-13.6202,29.3939,67.5,76,100,4.16,overcast clouds
443,Tuy Hoa,VN,2021-11-12 19:39:36,13.0833,109.3,75.22,95,100,5.3,overcast clouds
444,Monrovia,LR,2021-11-12 19:39:37,6.3005,-10.7969,80.37,82,88,7.29,overcast clouds
445,La Massana,AD,2021-11-12 19:39:37,42.5667,1.4833,41.65,95,71,5.61,broken clouds
446,Kamnik,SI,2021-11-12 19:39:37,46.2259,14.6121,45.07,91,90,0.0,light intensity drizzle
447,Kasongo-Lunda,CD,2021-11-12 19:39:38,-6.4667,16.8167,72.5,80,65,1.68,broken clouds
448,Cuiaba,BR,2021-11-12 19:39:38,-15.5961,-56.0967,76.93,94,75,4.61,light rain
449,Bilibino,RU,2021-11-12 19:39:38,68.0546,166.4372,15.17,97,99,2.3,light snow
450,Tehachapi,US,2021-11-12 19:40:39,35.1322,-118.449,76.41,25,0,8.01,clear sky
451,Zinder,NE,2021-11-12 19:40:39,13.8072,8.9881,84.4,12,0,9.01,clear sky
452,Buta,CD,2021-11-12 19:40:40,2.7858,24.73,68.72,96,100,1.68,light rain
453,Iquique,CL,2021-11-12 19:36:12,-20.2208,-70.1431,66.24,69,97,9.98,overcast clouds
454,Severo-Kurilsk,RU,2021-11-12 19:38:58,50.6789,156.125,42.46,98,100,10.85,light rain
455,Price,US,2021-11-12 19:40:40,39.5994,-110.8107,58.26,41,1,13.8,clear sky
456,La Tuque,CA,2021-11-12 19:36:09,47.4334,-72.7824,41.25,93,100,5.75,light rain
457,Anzio,IT,2021-11-12 19:40:41,41.4853,12.6179,61.32,94,100,3.85,overcast clouds
458,Kanigoro,ID,2021-11-12 19:40:41,-8.13,112.219,74.08,95,100,3.2,overcast clouds
459,Zapatoca,CO,2021-11-12 19:40:41,6.8153,-73.2677,74.16,71,78,6.35,broken clouds
460,Drabiv,UA,2021-11-12 19:40:42,49.963,32.1529,39.02,91,19,6.67,few clouds
461,Tevaitoa,PF,2021-11-12 19:40:42,-16.7833,-151.5,77.77,68,43,12.64,scattered clouds
462,Hauterive,FR,2021-11-12 19:40:43,46.0901,3.4459,47.16,81,23,3.04,few clouds
463,Nuuk,GL,2021-11-12 19:40:43,64.1835,-51.7216,16.41,53,1,17.27,clear sky
464,Port Moresby,PG,2021-11-12 19:40:43,-9.4431,147.1797,76.96,87,100,3.38,overcast clouds
465,Kyra,RU,2021-11-12 19:40:44,49.5776,111.9753,25.48,73,24,7.14,few clouds
466,Usinsk,RU,2021-11-12 19:40:44,65.9939,57.5281,19.74,95,100,6.85,overcast clouds
467,Kotma,IN,2021-11-12 19:39:01,23.2,81.9667,63.91,74,82,2.93,broken clouds
468,Prainha,BR,2021-11-12 19:40:45,-1.8,-53.48,90.43,47,64,6.42,broken clouds
469,Katoro,TZ,2021-11-12 19:40:45,-3.0203,31.8958,65.68,76,50,4.81,scattered clouds
470,Mount Darwin,ZW,2021-11-12 19:40:45,-16.7725,31.5838,69.01,76,64,8.28,broken clouds
471,Ugra,RU,2021-11-12 19:40:46,54.7777,34.3267,38.86,79,74,11.52,broken clouds
472,El Alto,PE,2021-11-12 19:40:46,-4.2714,-81.2147,73.06,70,46,18.81,scattered clouds
473,Aktas,KZ,2021-11-12 19:40:47,49.7789,72.9608,26.35,75,47,10.4,scattered clouds
474,Springdale,US,2021-11-12 19:35:49,36.1867,-94.1288,52.68,44,20,17.0,few clouds
475,Sembe,CG,2021-11-12 19:40:47,1.6481,14.5806,71.53,96,92,1.34,overcast clouds
476,Evensk,RU,2021-11-12 19:40:48,61.95,159.2333,29.55,97,100,5.17,light snow
477,Ayan,RU,2021-11-12 19:40:48,56.45,138.1667,24.94,71,100,12.17,overcast clouds
478,Adrar,MR,2021-11-12 19:40:49,20.5022,-10.0711,77.92,38,85,6.26,overcast clouds
479,Coari,BR,2021-11-12 19:40:49,-4.085,-63.1414,79.25,92,94,3.65,moderate rain
480,Berlevag,NO,2021-11-12 19:40:50,70.8578,29.0864,26.1,62,89,4.61,overcast clouds
481,Ust-Kuyga,RU,2021-11-12 19:40:50,70.0167,135.6,-18.09,100,100,6.04,overcast clouds
482,Antofagasta,CL,2021-11-12 19:37:17,-23.65,-70.4,65.48,69,33,10.02,scattered clouds
483,Portland,US,2021-11-12 19:39:57,45.5234,-122.6762,62.6,95,90,3.0,moderate rain
484,Umm Lajj,SA,2021-11-12 19:35:58,25.0213,37.2685,80.55,55,100,4.65,overcast clouds
485,Ewa Beach,US,2021-11-12 19:40:51,21.3156,-158.0072,83.01,59,20,10.0,few clouds
486,Lubango,AO,2021-11-12 19:40:51,-14.9172,13.4925,62.2,75,58,3.67,broken clouds
487,Comodoro Rivadavia,AR,2021-11-12 19:37:29,-45.8667,-67.5,73.26,21,0,10.36,clear sky
488,Whitecourt,CA,2021-11-12 19:40:52,54.1502,-115.6855,33.04,59,75,0.0,broken clouds
489,Jalu,LY,2021-11-12 19:40:53,29.0331,21.5482,66.97,52,0,7.87,clear sky
490,Along,IN,2021-11-12 19:40:53,28.1667,94.7667,55.76,71,41,1.54,scattered clouds
491,North Platte,US,2021-11-12 19:40:12,41.1239,-100.7654,43.0,30,1,15.01,clear sky
492,Deputatskiy,RU,2021-11-12 19:40:54,69.3,139.9,-5.24,100,100,3.51,overcast clouds
493,Praya,CV,2021-11-12 19:40:54,14.9215,-23.5087,77.54,69,20,16.11,few clouds
494,Launceston,AU,2021-11-12 19:40:55,-41.45,147.1667,48.79,76,90,5.99,overcast clouds
495,Sitka,US,2021-11-12 19:40:55,57.0531,-135.33,46.29,87,90,12.66,light rain
496,Bushehr,IR,2021-11-12 19:41:56,28.9684,50.8385,77.09,69,40,11.5,scattered clouds
497,Sovetskiy,RU,2021-11-12 19:41:56,61.3614,63.5842,28.9,92,98,9.82,overcast clouds
498,Kathu,TH,2021-11-12 19:41:57,7.9178,98.3332,80.69,99,100,1.83,light rain
499,Praia,CV,2021-11-12 19:40:54,14.9215,-23.5087,77.54,69,20,16.11,few clouds
500,Nakamura,JP,2021-11-12 19:41:57,32.9833,132.9333,44.91,83,13,3.89,few clouds
501,Preston,GB,2021-11-12 19:41:57,53.7667,-2.7167,55.38,83,100,23.58,light rain
502,Vostok,RU,2021-11-12 19:41:58,46.4856,135.8833,13.35,96,52,5.93,broken clouds
503,Zacualtipan,MX,2021-11-12 19:41:58,20.65,-98.6,66.47,53,1,8.32,clear sky
504,Chau Doc,VN,2021-11-12 19:41:59,10.7,105.1167,76.51,90,100,2.28,overcast clouds
505,Kaeo,NZ,2021-11-12 19:41:59,-35.1,173.7833,68.32,96,100,14.72,light rain
506,Stokke,NO,2021-11-12 19:41:59,59.2236,10.3003,40.77,96,90,9.22,light rain
507,Imbituba,BR,2021-11-12 19:39:25,-28.24,-48.6703,69.69,72,97,8.23,overcast clouds
508,Tutoia,BR,2021-11-12 19:42:00,-2.7619,-42.2744,87.78,73,10,9.71,clear sky
509,Marabba,SD,2021-11-12 19:42:00,12.35,32.1833,88.68,20,0,5.75,clear sky
510,Sinnamary,GF,2021-11-12 19:42:01,5.3833,-52.95,81.95,74,96,8.86,overcast clouds
511,Qiongshan,CN,2021-11-12 19:42:01,20.0058,110.3542,69.78,78,0,6.71,clear sky
512,Hnaberd,AM,2021-11-12 19:42:01,40.6372,44.1406,22.71,68,1,1.72,clear sky
513,Dzaoudzi,YT,2021-11-12 19:42:02,-12.7887,45.2699,80.49,74,0,5.75,clear sky
514,Lewistown,US,2021-11-12 19:42:02,40.5992,-77.5714,61.93,29,1,6.91,clear sky
515,Campos Novos,BR,2021-11-12 19:42:03,-27.4017,-51.225,68.02,59,67,7.96,broken clouds
516,The Valley,AI,2021-11-12 19:42:03,18.217,-63.0578,86.14,66,40,14.97,scattered clouds
517,Pontianak,ID,2021-11-12 19:42:03,-0.0333,109.3333,73.38,100,90,3.44,overcast clouds
518,Naryan-Mar,RU,2021-11-12 19:42:04,67.6713,53.087,24.22,92,100,14.67,overcast clouds
519,Rockingham,US,2021-11-12 19:42:04,42.9668,-71.0995,62.22,89,100,1.99,light rain
520,Hommelvik,NO,2021-11-12 19:42:04,63.4108,10.7942,37.58,90,0,5.75,clear sky
521,Nikolayevka,RU,2021-11-12 19:42:05,53.1257,47.2041,34.36,96,100,15.32,overcast clouds
522,Alyangula,AU,2021-11-12 19:42:05,-13.8483,136.4192,76.87,100,40,1.14,scattered clouds
523,Wajir,KE,2021-11-12 19:42:05,1.7471,40.0573,85.44,51,73,16.91,broken clouds
